,InChiKey,Molecule,database_identifier,AB003,AB006,AB008,AB009,AB010,AB012,AB014,AB017,AB022,AB023,AB024,AB026,AB028,AB029,AB031,AB032,AB034,AB036,AB037,AB038,AB041,AB042,AB043,AB045,AB047,AB049,AB050,AB051,AB055,AB058,AB059,AB060,AB063,AB064,AB065,CD001,CD004,CD008,CD009,CD010,CD011,CD012,CD014,CD015,CD016,CD017,CD020,CD024,CD025,CD026,CD027,CD029,CD030,CD033,CD034,CD035,CD036,CD037,CD039,CD040,CD041,CD042,CD043,CD045,CD046,CD047,CD048,CD049,CD050,CD052,CD053,CD055,CD056,CD062,CD063,CD067,CD068,CD070,CD071,CD072,CD073,CD074,CD075,CD076,CD077,CD078,CD080,CD081,CD083,CD085,CD086,CD088,EF001,EF002,EF003,EF004,EF005,EF006,EF008,EF009,EF010,EF012,EF013,EF019,EF020,EF027,EF028,EF029,EF031,EF032,EF033,EF034,EF035,EF036,EF040,EF041,EF045,EF048,EF051,EF052,EF053,EF056,EF057,EF059,EF060,EF061,GH006,GH007,GH008,GH009,GH011,GH013,GH015,GH016,GH019,GH021,GH024,GH026,GH027,GH030,GH038,GH039,GH040,GH041,GH042,GH046,GH050,GH053,GH054,GH057,GH058,GH060,GH061,GH062,GH063,IJ001,IJ006,IJ009,IJ010,IJ013,IJ014,IJ029,IJ038,IJ043,IJ044,IJ047,IJ049,IJ059,IJ061,IJ075
420,WPNJAUFVNXKLIM-UHFFFAOYSA-N,Moxonidine,3.54_242.10,2279.047415,4195.425127,768.6879511,654.6067443,1970.695494,777.8675368,1167.741813,19217.94071,776.5809283,3283.951065,3199.282681,5277.10422,1055.898211,1257.303642,6701.150246,1723.160548,4304.765588,9817.260334,1364.93989,1056.508732,1519.783633,1517.668833,2824.245056,1212.168574,923.6935348,9837.218571,2020.323646,3628.070701,1639.643161,2988.294819,1911.873331,3060.697475,1785.813938,3466.371946,2205.796893,4445.035651,2192.03609,1065.813181,1486.484286,4078.555741,1308.102218,2015.29124,2763.127333,1631.796238,1903.271138,4584.101223,3466.980589,4587.953296,1703.513445,1741.815926,2328.393185,8448.538081,1754.045089,6056.510943,6113.488479,1156.021065,1484.68408,2330.342801,2898.714279,3014.897146,4337.731723,2808.282841,1957.798203,1670.920012,4625.822722,1828.503739,2202.777024,3164.588707,2448.765983,1320.400796,1932.349373,2461.843536,2503.411752,2554.435264,6464.548824,13056.72077,4171.383632,4283.163085,2028.464045,2781.433705,1572.398279,2947.131242,1762.867599,2297.757788,5340.624111,2606.388455,4429.619898,707.8125786,1097.322235,3268.473014,2462.939158,3964.63687,2821.546959,834.2358458,3716.316959,5747.312952,2020.319474,2400.079074,2177.281552,2627.639868,2963.105707,4382.290319,2093.55604,2575.804129,1893.049202,1982.511556,2781.569311,1747.548686,1849.123423,3763.335741,942.1398136,1887.3176,7416.135232,1478.431574,10138.47558,3061.015778,1433.318952,1784.801309,945.2859692,2066.406109,2004.285187,5118.145967,3614.516969,4891.402348,3815.243597,9325.158149,1867.574866,1328.167782,5484.119266,1317.755154,1513.649582,4362.429884,1910.563497,964.7258237,7692.521161,3192.648987,984.9185384,11321.75007,8455.529032,2518.158811,4355.936292,3195.764735,2562.080106,4383.271991,15386.36711,3373.46713,3261.002834,3046.95205,10949.41221,2015.494182,5441.212817,1456.094847,2161.586252,1197.648924,7968.514857,2933.168876,6193.706521,1294.197955,3366.438503,2741.806791,11693.62969,1453.442083,3132.840848,5016.819761,3336.760932,3699.413132,5894.229177,2501.511364,2714.222131,3411.351172
421,,myo_inositol_PM_a1,,23010.0,28898.0,25131.0,23038.0,19038.0,15587.0,18187.0,20001.0,18144.0,24449.0,21382.0,28024.0,15627.0,19042.0,28491.0,24379.0,17454.0,29116.0,14538.0,22751.0,22498.0,15475.0,20705.0,20038.0,25211.0,46936.0,17248.0,14003.0,16986.0,17030.0,20581.0,25108.0,7991.0,16612.0,32332.0,30904.0,24686.0,21650.0,13667.0,21100.0,16821.0,14596.0,17209.0,20249.0,18750.0,32870.0,24315.0,11837.0,11714.0,15607.0,16688.0,23032.0,16418.0,18792.0,17819.0,10592.0,13300.0,20384.0,14651.0,20892.0,23898.0,16130.0,29183.0,25077.0,11405.0,18109.0,12470.0,26480.0,22908.0,12902.0,12877.0,20261.0,15858.0,18877.0,22343.0,21837.0,25587.0,26769.0,18791.0,18889.0,15785.0,11278.0,20799.0,15092.0,21766.0,24500.0,18748.0,26348.0,23932.0,27246.0,30782.0,17510.0,21497.0,19401.0,26234.0,11155.0,30545.0,13784.0,21140.0,23692.0,25615.0,3065.0,22386.0,20759.0,25569.0,17832.0,28580.0,23080.0,18507.0,21015.0,33724.0,19063.0,21422.0,24546.0,55157.0,23957.0,27243.0,15539.0,45127.0,9621.0,16929.0,29871.0,28786.0,19769.0,8717.0,12214.0,12484.0,32203.0,24877.0,25222.0,20068.0,13538.0,29455.0,24742.0,26196.0,34550.0,27162.0,16933.0,22407.0,11963.0,10067.0,22333.0,34796.0,19867.0,31511.0,19047.0,8126.0,15081.0,22150.0,18583.0,26146.0,24759.0,18617.0,11801.0,31372.0,28968.0,22101.0,16699.0,21284.0,19813.0,20264.0,23868.0,12435.0,18921.0,23797.0,32380.0,19687.0,19421.0,27070.0,24835.0
422,TUNFSRHWOTWDNC-UHFFFAOYSA-N,myristic_acid_PM_a1,11005,1754.0,2707.0,3112.0,1438.0,2845.0,3279.0,2743.0,2128.0,1738.0,2163.0,1636.0,1998.0,1649.0,3210.0,2997.0,1876.0,1824.0,1657.0,1799.0,4549.0,1577.0,4379.0,3413.0,2632.0,3574.0,2889.0,2236.0,3977.0,3897.0,3565.0,1433.0,1263.0,3940.0,3719.0,1678.0,2069.0,2295.0,2901.0,2191.0,1371.0,1202.0,1764.0,3036.0,2126.0,1528.0,2760.0,1960.0,1441.0,3993.0,2406.0,2060.0,2977.0,1817.0,3428.0,2806.0,2656.0,3431.0,3103.0,2130.0,1493.0,1933.0,2118.0,1983.0,2160.0,2319.0,2430.0,2457.0,2950.0,2561.0,1154.0,1553.0,3026.0,3520.0,3318.0,2759.0,1779.0,3561.0,2427.0,2107.0,2533.0,3273.0,3592.0,2622.0,3146.0,2699.0,3028.0,3043.0,2134.0,2350.0,2931.0,3211.0,3517.0,2044.0,2515.0,2845.0,1965.0,3409.0,3353.0,3252.0,2620.0,2295.0,1826.0,3305.0,2075.0,2655.0,2531.0,2831.0,2212.0,3157.0,4134.0,2615.0,3140.0,1918.0,2954.0,1686.0,2283.0,2205.0,1790.0,3476.0,2102.0,2826.0,3003.0,2597.0,1718.0,1583.0,3803.0,1972.0,2821.0,686.0,1663.0,1171.0,1651.0,2554.0,2112.0,2294.0,4009.0,2220.0,1569.0,2935.0,1743.0,4055.0,2587.0,2206.0,4946.0,3351.0,2827.0,3523.0,2007.0,2925.0,3121.0,3446.0,2232.0,3110.0,2929.0,2974.0,2056.0,948.0,2515.0,2849.0,2435.0,2819.0,1325.0,3369.0,2678.0,5553.0,1994.0,3375.0,1631.0,2210.0,1863.0
423,RODUKNYOEVZQPR-UHFFFAOYSA-N,N-(3-(Aminomethyl)benzyl)acetamidine,2.67_178.13,3446.308007,9589.374126,6896.200487,17653.61828,9916.463382,11137.99021,22562.62374,5052.063241,12462.04803,4415.708212,20953.44903,3793.535988,162.5606003,2848.70212,10568.09307,4962.85832,2661.77398,16751.78701,7246.870258,19288.43539,10635.27575,13960.20028,8088.899545,18620.22466,6062.128019,4422.687792,10304.87011,11296.40847,27956.73029,7667.364625,9710.277189,8724.721117,1323.408287,29449.66464,4402.691466,12489.69946,2551.968294,10364.07668,9288.306827,42340.69018,7092.309139,21171.63105,8777.95315,63027.03305,13762.31709,29713.15359,26787.76334,13539.38689,29135.02414,16885.96536,14634.79427,42184.68847,21105.93783,26157.33538,28612.02974,33284.94797,21430.4907,7257.324143,17635.3555,10170.92794,12244.79217,10866.04349,4678.407091,2475.322025,12902.67415,3791.221465,18337.59426,10973.18685,8346.777568,12305.59092,24032.85439,9336.014296,16229.19936,23045.6661,7543.425194,4412.988487,26784.32613,7601.361621,37665.74548,8795.175639,15378.23555,3905.432767,29219.2883,14624.755,45120.23517,5873.504684,57018.38658,5470.801389,53471.00722,16332.32984,55841.80816,50684.2107,13657.29816,15578.89686,4956.344685,8801.888816,20865.67747,36222.13934,11275.853,17727.71588,12057.45916,4684.484365,13684.41987,43025.09039,10446.66211,18419.62769,8366.878626,30497.26008,12503.20879,12503.16088,5113.966147,32878.31573,6829.548264,30084.47554,11086.88303,23362.00828,12542.6753,9836.117493,21583.37591,12238.94893,8386.857917,44206.33801,19820.35253,31596.70146,20770.82102,13531.80128,17953.6351,21721.99199,20285.65881,14412.46157,29196.61861,16623.68169,23655.04029,2739.988031,7880.075011,5590.055834,1209.214472,848.6348246,2797.379659,4723.464762,1316.888151,1550.219373,1299.983344,8711.325798,12952.90681,3139.919405,13624.06301,2426.20954,4197.612732,4131.844408,3399.003535,2759.230208,6960.008205,3338.670877,3302.160175,1348.906405,106420.1256,24662.53704,50885.4311,99140.29889,14478.05996,61796.1438,75631.14837,104563.0303,125020.0559,53926.96536,33914.9765,172584.2531,12445.6747,39143.20504
424,SNEIUMQYRCDYCH-LURJTMIESA-N,N-.alpha.-Acetyl-L-arginine,7.78_217.13,3126.178122,3253.643288,3353.63859,3730.930593,3509.078612,3362.5336,1999.050521,5724.527748,3023.969382,8668.652542,5034.583546,1868.123867,4763.473003,3267.803335,3922.766362,3210.458623,2108.642585,3390.981772,3766.332833,1256.737897,4105.181133,4522.417823,1967.15756,1646.462834,1427.054618,4172.397212,2761.176734,3525.331067,4595.887206,7216.343176,4509.981729,4870.053892,3635.436541,3227.978337,3226.596172,6698.12639,2160.817481,1939.233418,5635.142937,2906.966502,2992.053524,2957.505326,4476.266279,4171.608124,2636.514744,2285.571825,2327.108807,3122.007161,2945.190461,3307.560226,1486.00995,3315.983322,1903.276674,2513.977313,3397.498114,4484.515861,3948.681368,1529.414999,4579.94724,2990.642989,2521.50645,4396.573956,3846.24998,2477.806665,2524.973548,2039.103178,1951.031079,4085.552604,4146.463695,3236.829344,2775.529429,2672.769745,3137.322882,2128.457811,2431.010024,4820.149794,3275.533742,2229.547924,4377.787591,2526.645884,3613.810193,3225.180305,3335.645766,2075.727261,2387.706123,4058.993486,2431.635187,2257.381436,1521.634709,2579.053008,4675.939458,2438.558474,2866.144645,2170.31208,2049.76489,2467.926013,3427.041711,2659.547082,2454.447216,2786.112758,2219.389691,2418.505664,3645.806007,3865.977625,3065.254963,2740.056622,2469.474164,2621.323029,4302.748394,2001.447599,1665.606634,2260.260598,4621.564762,2837.14233,2196.155989,2326.3226,2200.219143,2570.494497,4174.686168,5778.540573,3501.309616,4188.225269,3245.854266,4131.916706,3175.59062,3399.760378,4381.129921,1476.351791,4149.641384,4267.17079,2295.917486,2226.079617,2746.216194,2586.840411,1700.175651,3812.684781,2586.269439,5310.238355,2784.46687,2338.728494,3305.958407,2529.264168,2510.77536,4888.123954,2452.621408,3507.934001,3955.475659,3788.461586,2368.175857,4024.481522,1963.842717,1319.027256,1936.94103,3121.260259,3283.11383,4775.035,2588.144784,2128.694856,2577.854363,2697.393074,2014.710622,2305.623109,2683.934919,3280.118982,3196.699362,6679.258334,2604.365294,3166.067373,3836.364129,3935.351822
425,OLYPWXRMOFUVGH-LURJTMIESA-N,N.alpha.-Methyl-L-lysine,6.97_144.10,21048.82889,3257.192717,794259.5703,24759.21603,2756.110696,507329.4992,679362.3499,4262.754962,3056.638869,3236.724239,13208.99636,16313.98266,4307.110217,6362.958056,19840.61492,8377.016351,5584.166707,16483.91453,6085.900534,351103.2262,3800.261502,3878.879179,16799.35109,7821.83239,120382.1762,4101.83657,4595.524914,6893.458115,8320.374652,6294.304255,3285.363132,4307.565463,3649.524168,3537.245722,1903.118037,13345.74101,5780.339794,7691.34517,7208.649601,24622.23682,3777.836054,5821.393226,9706.112741,5825.337107,8279.130631,16787.25511,3144.741631,5287.713522,9640.133141,4526.135046,1501.795666,4020.645204,3254.396484,21636.32953,3967.303856,7734.062878,5731.307977,9943.748221,3116.197808,4190.696487,14786.4976,3295.310323,22788.96921,6072.45875,11946.6642,24361.34908,3114.307136,25872.71712,17330.30987,13468.47704,10211.51804,7991.846169,2974.010184,4261.203985,3138.64841,2112.260404,1622.571777,3904.641079,2491.522643,4322.650225,4732.227324,5461.846624,3126.184162,21400.98902,20433.03693,23435.08448,3418.655597,20987.38026,4344.567058,12487.83487,7558.046908,4376.341548,1962.298201,5131.170372,7871.398474,8970.3187,2162.76169,5309.972242,5422.396825,14907.07551,12049.37529,5663.516812,1628.133996,30721.49924,7508.352795,10953.7793,25905.60259,3905.65429,3565.948527,12968.97094,15098.37624,4143.340209,2120.287776,5969.16748,3763.399291,9257.134041,8327.641458,4169.067489,16293.43534,7025.549629,17490.59302,1414.224544,17822.00237,21947.69216,7211.609964,1559.501464,13252.97569,18761.742,25340.45899,14299.84399,15133.90839,9540.341217,6098.163881,12075.74192,3242.806068,10111.35295,18277.06694,23864.19653,10485.18469,2950.631884,14064.79722,2018.254355,17843.0015,3808.739939,11309.43148,820.9556372,4127.107387,3451.521585,5908.813963,8889.97232,18625.51008,8802.123149,9988.225804,5738.695044,11717.07376,12603.84422,13064.88736,6004.011133,6647.220453,4521.316382,15696.17184,14665.79874,13137.03012,5050.92845,14381.02767,12215.5477,4041.530289,2029.016754,4292.028443,3569.977219
426,DTERQYGMUDWYAZ-SSDOTTSWSA-N,N.epsilon.-Acetyl-L-lysine,7.80_189.12,2795.646905,2045.654271,5896.606272,1914.642765,2526.116694,1741.350362,2011.39669,7085.798549,2281.419169,6265.144443,10970.4463,1361.089895,2894.77179,6310.240922,3072.620435,1681.2511,1954.640598,1765.119991,1910.441497,1685.800395,2887.10745,1988.263819,2618.151498,1645.328907,3056.491528,1873.185347,2072.152875,1713.152457,1531.057522,2690.576227,1401.020777,1733.314244,2186.896976,2108.494832,2073.25125,21561.87898,1650.913526,1928.302001,3843.192347,5977.410573,2869.534091,2959.518604,2882.444195,3649.60879,5261.8299,2690.136035,1938.8691,2295.121919,2517.06472,2343.642674,2661.328297,2772.986425,1476.244754,2022.908859,2464.97462,3882.539039,2148.454778,1424.325109,1696.1583,2479.196638,1833.899384,2971.836846,3173.837314,1944.230348,1649.043022,2353.707669,2353.824592,5985.04064,2320.281348,2368.554005,3074.865758,1764.463894,1372.041548,1372.276359,1427.252191,2312.285063,1827.375218,1791.315405,2512.184051,1617.403075,1703.68201,1442.172985,2058.293213,2266.776785,2152.829192,2189.698326,1616.212665,2089.03018,1887.045195,3140.022125,2721.990369,1657.705132,1541.59336,1858.580639,1422.689365,2032.577584,1189.266073,2652.452254,1515.381679,1493.540585,1998.920516,1952.345132,1128.985718,3242.848055,1662.171436,1869.685695,2425.132777,2278.054537,2212.434959,1514.138618,1674.126361,1997.505304,1695.450703,1504.946923,998.1988354,2180.618743,1126.68853,1676.054846,2009.54984,2097.610228,2497.791586,1965.872415,1829.79288,3137.633257,1575.264794,1885.085733,1912.562772,2156.900572,2548.002092,1915.14612,1972.488088,1962.169763,1922.234624,2272.210606,1706.740036,1644.992923,2758.687401,2374.505322,1749.095968,1961.46475,1634.82538,1322.062086,3795.761932,1887.935986,3296.257477,1684.374497,2261.406936,2333.21893,2960.343499,1595.802899,4290.277002,996.2231458,1679.347841,1324.314241,2921.233263,1343.051777,1744.315558,1114.684087,1702.254041,1600.374266,1755.693853,2099.679361,2594.866282,2400.39903,2827.3213,2501.91524,1400.111017,1647.250535,1618.431805,1994.410638
427,PQNASZJZHFPQLE-UHFFFAOYSA-N,N.epsilon.-Methyl-L-lysine,9.00_161.13,31467.49645,2596.998915,17290.98073,5695.843659,3488.083309,5103.883962,12099.24556,7838.337809,2693.871441,6239.001022,20470.92861,15018.08285,4087.877114,23233.75882,31303.04755,21358.22412,6353.265385,15182.69291,15083.11943,10988.61352,6464.29617,2921.218381,16830.97391,18214.27858,19042.61683,25955.66562,9028.448327,10657.68978,5431.996632,12553.06002,3296.579455,3646.669516,5349.983658,6819.990158,5089.159199,25266.51844,2214.684886,6636.463406,9980.933914,23197.04776,3923.385456,4673.824788,13742.79058,4025.755369,21060.49558,12033.26571,1960.610523,6733.04479,11526.80799,3197.142426,1433.630072,2917.374237,3564.339006,19458.28213,2008.125963,15689.4615,4225.252492,11388.47913,2781.44375,4968.938562,10302.32325,3573.957887,19473.96239,4453.095006,11898.22109,25102.33113,4206.255175,16878.6229,20743.65536,14952.22639,12905.54501,2273.488767,3361.877842,4308.375985,2591.045167,1759.328005,2499.923292,5512.559907,3827.221856,4273.940789,4176.025256,9051.93682,2098.248316,15798.59082,20684.2422,16548.90657,3288.294411,2294.246674,6848.992357,13350.86429,11025.94855,3700.393724,4995.68417,2325.5874,4005.374295,9149.453873,3527.34126,4218.382224,3306.358678,13157.67646,11679.72197,6405.179172,2144.988548,19109.18063,3091.237991,12228.17426,15415.45371,3931.009349,3350.2005,8309.84663,12533.93841,2436.843457,3144.378977,2367.097509,1685.794233,7793.921578,1760.693928,3920.309957,8023.817418,3977.947331,14216.50542,1970.17097,11543.01853,15560.92948,2985.842815,740.8221781,14777.95035,6150.322402,15326.55823,11298.65016,12058.31043,4209.362169,4851.687513,11959.05802,3472.559534,8158.775552,10033.80993,20638.96615,11684.90018,3096.323167,10541.97422,3280.151677,15721.35291,3177.674986,17183.13128,3135.20127,5171.2004,3290.901441,2814.898815,2828.84938,10912.83654,1191.892099,6528.689377,1623.962788,8442.292705,3298.497694,16973.02215,2008.614633,4224.363663,6358.563805,12909.29802,11138.71616,12162.02544,3395.23581,16211.44015,10850.18626,5285.485257,4338.466717,3669.470212,3430.956639
428,JRLGPAXAGHMNOL-LURJTMIESA-N,N_acetylornithine_PM_a1,439232,2041.0,3623.0,2564.0,2870.0,3105.0,2545.0,2705.0,3438.0,3025.0,3194.0,2481.0,2781.0,2321.0,3555.0,3014.0,2636.0,2229.0,2522.0,2271.0,3298.0,2867.0,3099.0,4156.0,2788.0,2801.0,3201.0,3802.0,3990.0,3053.0,2613.0,2571.0,2051.0,729.0,1408.0,2896.0,2470.0,2187.0,2235.0,2574.0,3192.0,2433.0,4072.0,2013.0,2327.0,2067.0,2004.0,1705.0,2590.0,1465.0,1704.0,2503.0,2109.0,1251.0,1769.0,1951.0,2524.0,1586.0,3360.0,2379.0,1742.0,1449.0,3055.0,1985.0,2520.0,1796.0,2139.0,2021.0,2491.0,2384.0,2082.0,1953.0,2881.0,2577.0,2657.0,3103.0,2684.0,3611.0,2872.0,3776.0,2532.0,3138.0,1169.0,3531.0,2952.0,2288.0,2768.0,2413.0,2232.0,2987.0,2512.0,2674.0,3571.0,1751.0,2559.0,2783.0,2587.0,1624.0,2891.0,2514.0,3147.0,1975.0,2231.0,2608.0,1767.0,3282.0,2559.0,2876.0,2336.0,2442.0,2914.0,2915.0,2339.0,2437.0,2630.0,3646.0,2060.0,2572.0,2037.0,2714.0,1106.0,2492.0,3704.0,2240.0,2593.0,1780.0,1474.0,1249.0,1820.0,1684.0,1432.0,1646.0,1760.0,2026.0,1647.0,1858.0,2056.0,2444.0,1964.0,2941.0,1620.0,753.0,2381.0,1765.0,1450.0,1360.0,3551.0,1443.0,4010.0,1580.0,1636.0,2643.0,1934.0,1586.0,2576.0,2458.0,2124.0,2851.0,1772.0,1642.0,1282.0,2757.0,1343.0,1745.0,1845.0,1990.0,1448.0,1481.0,2016.0,2411.0,1777.0
429,KLZGKIDSEJWEDW-UHFFFAOYSA-N,N_acetylputrescine_PM_a1,122356,1760.0,2722.0,2468.0,2038.0,2621.0,2390.0,2380.0,2068.0,2433.0,2114.0,2277.0,2678.0,1763.0,1723.0,2154.0,2481.0,2679.0,2226.0,21437.0,2469.0,2275.0,2820.0,1842.0,2096.0,1963.0,4152.0,1407.0,2803.0,3329.0,2092.0,2543.0,2100.0,1114.0,1839.0,2205.0,2190.0,2467.0,1785.0,1341.0,1462.0,1746.0,2666.0,1754.0,1524.0,2175.0,2136.0,1418.0,1957.0,1472.0,1982.0,1339.0,1627.0,1262.0,1931.0,1160.0,2007.0,1791.0,2497.0,1833.0,1368.0,1199.0,1510.0,2794.0,1876.0,1398.0,2513.0,1844.0,1663.0,1967.0,1707.0,1335.0,1838.0,1532.0,1948.0,2291.0,2081.0,1872.0,2068.0,2268.0,1421.0,1515.0,846.0,2473.0,2178.0,1321.0,1823.0,1707.0,1760.0,2339.0,1784.0,2851.0,2231.0,1818.0,1530.0,2126.0,3695.0,7110.0,2644.0,2125.0,2650.0,2105.0,1621.0,2173.0,2170.0,2388.0,1988.0,2444.0,1668.0,3018.0,1839.0,7735.0,2259.0,933.0,2415.0,2956.0,1696.0,1297.0,1498.0,3759.0,3082.0,2100.0,2647.0,6592.0,1304.0,1128.0,1362.0,2002.0,2341.0,1344.0,3321.0,1989.0,1503.0,11485.0,896.0,2406.0,1765.0,1274.0,2073.0,4267.0,1282.0,757.0,2020.0,6504.0,2023.0,3134.0,18148.0,1505.0,3173.0,1102.0,1363.0,3591.0,1360.0,1502.0,1707.0,2588.0,2638.0,1983.0,1322.0,1677.0,1789.0,2677.0,2049.0,6332.0,1309.0,1655.0,1447.0,2282.0,1818.0,1715.0,1125.0
430,FONIWJIDLJEJTL-UHFFFAOYSA-N,N8-Acetylspermidine,8.50_188.17,1879.173984,2671.536925,3006.779398,1715.747226,3540.571566,2671.572644,1755.213685,3403.177001,1623.945745,3984.763426,1999.874792,3334.571471,4263.860149,2973.905313,2624.869161,2509.693671,3467.322833,4467.793666,2214.025,2208.057113,3763.350178,2216.502388,2213.597476,3381.372019,1956.36215,4261.596515,2731.705212,2124.110994,2677.993342,4125.846453,4103.135084,1984.924376,4410.256045,3981.817589,1986.20635,1981.922296,2042.064339,2637.75098,3138.133492,4267.183705,1611.176605,2427.006583,3160.012895,3360.096554,1608.787857,1878.84802,1569.264898,2720.017244,2329.408556,2624.163572,1893.568449,3172.829595,4580.261718,2384.491601,3034.780362,3150.862292,3907.195699,4464.789885,1853.940468,3253.2206,3257.086102,1824.535789,1763.380544,3405.819489,2846.279893,2989.821549,3166.754208,4243.537102,2954.201863,2434.671276,3716.512444,2764.612153,2790.283399,2500.115991,2449.51749,1716.656077,1925.152345,2961.001714,4983.045287,3263.532227,3762.130744,2421.717647,2323.449809,2895.002697,3987.883714,2131.594125,3443.929704,3112.654968,3718.460734,2528.876879,3163.288664,2823.541935,1850.06069,4028.302318,4751.085729,4167.925945,2174.561637,2318.995322,3159.531542,3975.987415,1581.498879,1426.127108,2666.902035,8160.498795,3672.515452,2597.143865,2987.074585,3009.450472,3005.207192,2113.037261,1644.307316,1867.540319,7204.691092,2647.517411,1004.126382,1789.193974,2272.825078,2692.834267,1680.072573,3353.864949,4806.323194,1712.257679,1797.343351,2194.506872,2020.396437,1888.624693,2331.296359,1364.527748,3288.344902,2337.138438,1769.805665,1293.158284,2595.658655,2256.583298,3013.990371,2529.784975,2084.273778,3019.342375,2953.507017,3689.823447,2084.255166,2661.314105,3087.756431,3110.624334,3226.73004,2425.121825,5315.816022,1962.464162,5831.144523,2017.120892,1386.035509,1533.567834,3610.298331,2021.918745,1983.20074,3831.268887,3524.795226,3661.840325,3937.482191,4238.549051,5392.924612,2594.41779,2743.31401,3837.227579,4045.307698,2751.037569,2636.125847,4860.449541,2143.269256,5412.891071
431,KTHDTJVBEPMMGL-VKHMYHEASA-N,N-Acetylalanine,4.85_132.07,1092.139861,220.0646005,338.8624388,814.1603081,591.6858143,1047.170643,2044.319807,1670.947651,580.5640069,799.4826938,669.497076,138.940478,258.0090261,764.3984408,68.6164291,1032.14198,789.1462742,443.4974853,641.5573244,1408.063165,2333.437595,698.8335554,1214.752507,644.0708607,373.6288455,306.2065599,524.3898398,487.7038063,145.2332933,153.3028569,624.0354552,686.6160941,922.3252496,67.65224059,64.29452827,82.41393851,213.0211001,183.6478096,694.4030534,339.5303341,721.2986175,677.4680341,173.3234418,1047.28858,412.4083532,976.1371323,974.481666,999.8210753,765.2326226,1612.497782,341.5455027,171.537656,728.9388949,221.102961,100.4062982,654.1387487,108.1141667,135.6985957,2460.548936,626.3899631,756.6202598,409.490768,170.8894067,406.2385457,581.3173244,582.6009081,1558.72698,61.23430161,737.8419107,951.8942408,967.6565495,1376.857798,381.4211038,706.150543,236.2423535,510.2851313,553.6299467,565.1173599,713.4262398,181.099186,94.20359349,173.2495861,1118.742899,1757.311387,2030.994635,156.8813433,625.2016072,702.8972135,754.8180779,1144.015731,1223.65899,1158.90908,194.7432306,145.2385124,129.9345681,371.1166938,842.8533476,863.5419641,305.4318513,819.8094737,502.6697181,1440.426511,193.9258514,448.986434,752.7654473,87.0370927,474.1117526,1045.408589,848.744598,165.8488548,526.0931438,1014.291943,216.3161242,661.2767312,104.3248189,601.3371053,589.274956,1716.83477,657.6470851,394.0964671,253.0802048,179.1064518,1526.93061,94.44381041,168.2669212,500.1729355,122.2748214,490.5165106,1561.764454,544.96554,464.8758546,464.4813428,145.8890881,52.0910272,1743.313037,62.29559,1676.879123,206.9331223,605.7271943,113.4858417,278.6857191,123.4549702,883.2309423,1413.322553,2564.303276,101.4399207,66.74567203,59.17584243,465.0272208,1320.888842,119.3043223,1083.628566,1346.872912,82.2379293,1264.201192,217.79218,204.929955,124.9319488,118.2876211,8454.891243,50.09286568,61.54640742,914.4380034,1148.325883,199.1071338,116.5422056,2158.394205,1102.880187,255.8308077,308.3405187
